Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,BB_High,BB_Low,BB_Width
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,
2015-04-30,27.881210327148438,28.658720221632425,27.75422446071584,28.658720221632425,332781600,28.392163372039796,28.31684112548828,44.69250232138813,29.283598636743672,27.50072810733592,1.7828705294077523
2015-05-01,28.727781295776367,28.99066621763661,27.91462713625197,28.092851983674798,234050400,28.432598209381105,28.31906898498535,53.59510486956548,29.307746248543555,27.557450170218655,1.7502960783249009
2015-05-04,28.672086715698242,29.088692006534558,28.574061941383814,28.85031326905277,203953200,28.447635650634766,28.315504264831542,52.99078403607448,29.328373963354743,27.56689733791479,1.761476625439954
2015-05-05,28.026023864746094,28.616395807374317,28.021567265351923,28.549560414019027,197085600,28.445296573638917,28.283423767089843,46.448087237982186,29.330242813423613,27.56035033385422,1.7698924795693927
2015-05-06,27.850027084350586,28.23766796751676,27.482435800455796,28.195338769461948,288564000,28.438724517822266,28.251521377563478,44.82446063409224,29.33916823105607,27.53828080458846,1.800887426467611
2015-05-07,28.02228546142578,28.2057300178266,27.744880165955735,27.912664883644084,175763600,28.430072021484374,28.238124313354493,46.78516169141208,29.342944445092407,27.517199597876342,1.8257448472160647
2015-05-08,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600,28.441802501678467,28.228023643493653,52.371593313070655,29.35452077890615,27.529084224450784,1.825436554455365
2015-05-11,28.259422302246094,28.536825907144788,28.105059806771205,28.49879511187531,168143200,28.441776466369628,28.220839653015137,49.30135658053688,29.3545155217659,27.529037410973356,1.8254781107925453
2015-05-12,28.15875244140625,28.38470131456575,27.923853137743748,28.09834898307268,192640000,28.44284324645996,28.208835220336915,48.246959246096274,29.354205739887473,27.53148075303245,1.8227249868550217
2015-05-13,28.190065383911133,28.45404669644201,28.158745711813754,28.221385056008515,138776800,28.4401291847229,28.196254081726075,48.615079922087375,29.354159423397043,27.526098946048755,1.8280604773482878
2015-05-14,28.8477783203125,28.8477783203125,28.44733372368383,28.503261949746317,180814000,28.477095699310304,28.200480766296387,55.73693326463805,29.394275218317908,27.5599161803027,1.834359038015208
2015-05-15,28.807519912719727,28.96859352314457,28.68224119652018,28.87463448599491,152832000,28.52786684036255,28.213392753601074,55.23232361988044,29.399014846559524,27.656718834165574,1.7422960123939504
2015-05-18,29.12519073486328,29.243758330276098,28.715795609468728,28.720270824462286,203531600,28.56277494430542,28.231811714172363,58.43043356797394,29.470161325579053,27.65538856303179,1.814772762547264
2015-05-19,29.098346710205078,29.279553663900636,29.002148361133898,29.237047654793994,178532800,28.604026889801027,28.24728763580322,58.053027657771516,29.529852105857167,27.678201673744887,1.8516504321122795
2015-05-20,29.096101760864258,29.301917237151514,28.935028185754533,29.08267953186982,145819600,28.62611827850342,28.27443687438965,58.01927674688417,29.576446008531796,27.675790548475042,1.900655460056754
2015-05-21,29.393644332885742,29.447336669720922,29.04465267742884,29.09834501426402,158921600,28.651391410827635,28.317651596069336,61.23601888380893,29.65371454857828,27.649068273076992,2.004646275501287
2015-05-22,29.650909423828125,29.74710775614542,29.3958768271936,29.440622142832332,182384000,28.68273296356201,28.356164436340332,63.81756868774257,29.76566908293483,27.59979684418919,2.165872238745642
2015-05-26,28.9976749420166,29.73369254683019,28.885818453687776,29.66434207024058,282790400,28.655012607574463,28.38544445037842,53.98631803546287,29.674012649353838,27.636012565795088,2.0380000835587495
2015-05-27,29.5390625,29.588279632224047,29.093875822504415,29.15875108938734,183332800,28.67764253616333,28.419492492675783,59.54829514064285,29.752533890913348,27.60275118141331,2.1497827095000375
2015-05-28,29.48089027404785,29.51892106333219,29.328767116910498,29.49878771846198,122933200,28.718750858306883,28.44306480407715,58.72686408838335,29.849061280324722,27.588440436289044,2.260620844035678
2015-05-29,29.14531135559082,29.407054994206828,29.06029937577819,29.357837891535027,203538000,28.781955909729003,28.45355407714844,54.09139551389053,29.857928994579662,27.705982824878344,2.1519461697013185
2015-06-01,29.2034854888916,29.39364285204603,29.093868333726718,29.145321353775305,128451200,28.805741119384766,28.469528617858888,54.75807613284288,29.896798218711833,27.7146840200577,2.1821141986541335
2015-06-02,29.07373809814453,29.230336489121086,28.930561938738983,29.051365436466924,134670400,28.82582368850708,28.490037422180176,52.912485836013445,29.921078970102055,27.730568406912102,2.190510563189953
2015-06-03,29.109527587890625,29.292973843057794,29.060310466435467,29.23033449094917,123934000,28.879998874664306,28.5054252243042,53.37926109294698,29.91730594471082,27.842691804617793,2.0746141400930256
2015-06-04,28.939498901367188,29.212428893788505,28.83882878596962,28.988716009088257,153800400,28.934472465515135,28.519729232788087,50.80270119030526,29.857877112479223,28.011067818551048,1.8468092939281746
2015-06-05,28.78067398071289,29.01333739531543,28.715798717434605,28.970831382248278,142507200,28.972391891479493,28.5456050491333,48.450124890705716,29.800183157000333,28.144600625958653,1.6555825310416807
2015-06-08,28.59051513671875,28.905951209345766,28.373513306351683,28.83659732877997,210699200,28.97440547943115,28.563845748901368,45.72021838108416,29.79826606153984,28.15054489732246,1.64772116421738
2015-06-09,28.505508422851562,28.6531598136829,28.10282606991949,28.344434798960876,224301600,28.986709785461425,28.58479736328125,44.512796247008,29.774030162542573,28.199389408380277,1.5746407541622958
2015-06-10,28.832122802734375,28.935028836397862,28.601697056785675,28.61735689322936,156349200,29.02037830352783,28.598379669189452,49.9788201339554,29.71537172368575,28.325384883369914,1.389986840315835
2015-06-11,28.76725196838379,29.122954795847278,28.742643403450447,28.899241810485698,141563600,29.049237632751463,28.619308433532716,48.94746611354074,29.64473330019335,28.453741965309575,1.1909913348837762
2015-06-12,28.449573516845703,28.709081340547552,28.436151286928105,28.677761666210326,147544800,29.029327392578125,28.63468563079834,44.14338475654914,29.674952406618278,28.383702378537972,1.2912500280803059
2015-06-15,28.393644332885742,28.46523240137418,28.12295189557652,28.210199800709486,175955600,29.008633613586426,28.64417682647705,43.33694151606101,29.705840618463935,28.311426608708917,1.3944140097550175
2015-06-16,28.5457706451416,28.60169887983302,28.27060468626461,28.418254338316935,125976400,28.97966260910034,28.647665481567383,46.21512752163146,29.702761249849978,28.256563968350704,1.4461972814992734
2015-06-17,28.478654861450195,28.6084070554388,28.353374467993678,28.572613876447008,131672400,28.948678016662598,28.655782470703127,45.12606865316389,29.701284177845142,28.196071855480053,1.5052123223650895
2015-06-18,28.6084041595459,28.70460077186533,28.460754537610217,28.462992144443856,141628800,28.92429313659668,28.66832118988037,47.692311567505485,29.68773799501354,28.160848278179824,1.5268897168337148
2015-06-19,28.32205581665039,28.594985856820955,28.277313914600267,28.570377298655142,218867600,28.870713710784912,28.670855598449705,42.92161215331486,29.645210244784565,28.09621717678526,1.5489930679993051
2015-06-22,28.54800796508789,28.648678103801466,28.429440381822584,28.521161798260287,136157200,28.8155686378479,28.67550308227539,47.393392488358664,29.513256028038903,28.117881247656896,1.3953747803820065
2015-06-23,28.41825294494629,28.548006852699064,28.384695664417926,28.518924786531382,121075600,28.786597537994385,28.67866928100586,45.203257544811635,29.499584078320513,28.073610997668258,1.4259730806522555
2015-06-24,28.659866333007812,29.037941766950528,28.43839098908134,28.458524335440853,221123600,28.742637729644777,28.689118270874022,49.85055741573715,29.367610851898785,28.11766460739077,1.249946244508017
2015-06-25,28.52340316772461,28.903714527243146,28.52340316772461,28.82765293805723,127752400,28.694763374328613,28.69469940185547,47.4051532981933,29.225831150339086,28.16369559831814,1.0621355520209477
2015-06-26,28.355615615844727,28.63301918814861,28.301924987255592,28.561431114431663,176267200,28.655278587341307,28.699642753601076,44.513780565021584,29.16341472346628,28.147142451216336,1.0162722722499424
2015-06-29,27.858963012695312,28.292966520199244,27.847778393438297,28.067016046965435,196645600,28.588052463531493,28.700980072021483,37.26790086486797,29.14198609082751,28.03411883623548,1.1078672545920298
2015-06-30,28.060312271118164,28.21467473565285,27.932795972048606,28.09163194409706,177482800,28.537381172180176,28.69364574432373,41.43037084781357,29.08973611185599,27.98502623250436,1.1047098793516312
2015-07-01,28.32205581665039,28.39811909828859,28.18559079656511,28.389170376519733,120955200,28.498007583618165,28.69462070465088,46.40851759627446,28.990651023667873,28.005364143568457,0.9852868800994159
2015-07-02,28.286270141601562,28.34219838740081,28.136381145695676,28.2840325338671,108844000,28.465346145629884,28.687260627746582,45.834917010249235,28.921870091375283,28.008822199884484,0.9130478914907982
2015-07-06,28.18783187866211,28.239286608477762,27.930561643172588,27.950696696333278,112241600,28.435704040527344,28.6732536315918,44.21597782580156,28.883382497031352,27.988025584023337,0.8953569130080155
2015-07-07,28.11847686767578,28.22138460388914,27.688946773175307,28.16321876801408,187787200,28.412102127075194,28.6551416015625,43.06192390355986,28.874185582612913,27.950018671537475,0.9241669110754387
2015-07-08,27.42049217224121,27.88357784222401,27.41378105781733,27.847784663031955,243046400,28.35785131454468,28.61250980377197,33.56664813755714,28.98766210401071,27.728040525078647,1.2596215789320624
2015-07-09,26.86121368408203,27.75382787155724,26.671058019032134,27.70684835714216,314380000,28.25930585861206,28.56800479888916,28.200757411373218,29.131552929956744,27.387058787267375,1.7444941426893692
2015-07-10,27.579328536987305,27.706844833265688,27.11624286031379,27.279554043095505,245418000,28.199909687042236,28.54641689300537,41.198617622319176,29.087364088225257,27.312455285859215,1.774908802366042
2015-07-13,28.111770629882812,28.13414158393267,27.811994383872626,27.970830376459347,165762000,28.18301954269409,28.55102809906006,48.624845860712114,29.06365652770646,27.30238255768172,1.7612739700247388
2015-07-14,28.1005802154541,28.270602513752706,27.973063918428686,28.19677684000269,127072400,28.16836633682251,28.538484077453614,48.48624759257416,29.044236944668732,27.292495728976284,1.751741215692448
2015-07-15,28.37127685546875,28.445102540173007,28.093873269458246,28.125192946582285,134596800,28.159641647338866,28.532467880249023,52.04696145492956,29.023697533373134,27.295585761304597,1.7281117720685373
2015-07-16,28.749347686767578,28.762773330113234,28.48984157296087,28.5770894799712,144889600,28.173176288604736,28.54693435668945,56.562915813803805,29.064835744095394,27.28151683311408,1.7833189109813148
2015-07-17,28.9976749420166,28.9976749420166,28.704611488769334,28.876871436600684,184658800,28.19263982772827,28.569887313842774,59.27574506452405,29.13689414363678,27.248385511819762,1.8885086318170181
2015-07-20,29.5457763671875,29.747116693701475,29.23928724820108,29.29969071159101,235600800,28.253825855255126,28.600357131958006,64.53983999181398,29.367148491556023,27.14050321895423,2.226645272601793
2015-07-21,29.25046730041504,29.735923977146935,29.154272373437163,29.72026584620132,307025600,28.288948822021485,28.614361610412598,60.03696560466636,29.47886605133412,27.09903159270885,2.379834458625268
2015-07-22,28.013330459594727,28.075969800404998,27.290737019718435,27.290737019718435,461802400,28.268702697753906,28.609439773559572,45.66361851590311,29.462902252067973,27.074503143439838,2.3883991086281355
2015-07-23,27.999916076660156,28.43168046919192,27.977543414278724,28.23257606291761,203998000,28.235705184936524,28.606263046264647,45.536316664201216,29.421287187052855,27.050123182820194,2.3711640042326607
2015-07-24,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200,28.202148056030275,28.59950695037842,44.07963075396026,29.3912453126998,27.013050799360748,2.3781945133390536
2015-07-27,27.465234756469727,27.653154498985707,27.3198227222158,27.53682282342959,177822000,28.157629013061523,28.57185607910156,40.428937093887136,29.38641796520194,26.928840060921107,2.457577904280832
2015-07-28,27.60169792175293,27.72026719647293,27.416017505631867,27.60169792175293,134472400,28.144765758514403,28.547739639282227,42.24522831920615,29.391053058992878,26.898478458035928,2.4925746009569494
2015-07-29,27.51445770263672,27.628551795240174,27.353384091148197,27.550252597098396,148046800,28.11747303009033,28.515524978637696,41.37668434339026,29.39351520572121,26.84143085445945,2.5520843512617617
2015-07-30,27.375749588012695,27.42049148758414,27.228098247197618,27.364563259722804,134513200,28.070157718658447,28.48107303619385,39.96961994754404,29.382022265324512,26.75829317199238,2.6237290933321304
2015-07-31,27.136371612548828,27.436146036865527,27.049123730439117,27.427197317316615,171540000,28.01266279220581,28.44187843322754,37.593655955652636,29.38117158101602,26.6441540033956,2.7370175776204206
2015-08-03,26.49656105041504,27.42049487435575,26.290743849300853,27.181122097815482,279904000,27.92809925079346,28.383936767578124,32.10102268438493,29.44394501848495,26.412253483101967,3.0316915353829827
2015-08-04,25.646453857421875,26.331014975776036,25.335492976418223,26.26837561942918,496554400,27.80449810028076,28.30384765625,26.550374927028855,29.612981394815918,25.996014805745602,3.6169665890703158
2015-08-05,25.81647300720215,26.272847598831326,25.07821963993261,25.268375293079536,397250400,27.72429714202881,28.24022361755371,29.187575118086684,29.72575653341869,25.72283775063893,4.0029187827797585
2015-08-06,25.872648239135742,26.180522815654196,25.645676700681634,26.06141856557994,211612000,27.674868869781495,28.166895332336427,30.0808423853467,29.803907432098786,25.545830307464204,4.258077124634582
2015-08-07,25.96029281616211,26.12434320963063,25.73107352690501,25.749051981028636,154681600,27.593917083740234,28.09648338317871,31.532032292835694,29.850622879999886,25.33721128748058,4.513411592519304
2015-08-10,26.904142379760742,26.96481752220185,26.187267346347056,26.187267346347056,219806400,27.53353567123413,28.05166000366211,44.81540442387631,29.796202407712677,25.270868934755583,4.525333472957094
2015-08-11,25.50409507751465,26.558058161759153,25.468139891091234,26.47490911421844,388331200,27.40371141433716,27.97767219543457,34.212397878492595,29.814450166527543,24.992972662146776,4.821477504380766
2015-08-12,25.897375106811523,25.93782577939821,24.63666447813325,25.288368996687595,404870000,27.280016326904295,27.91414493560791,38.606479457646955,29.732980385016827,24.827052268791764,4.905928116225063
2015-08-13,25.877151489257812,26.158058470872593,25.740068745068186,26.077157123005925,194143200,27.13640651702881,27.849497413635255,38.46420646420533,29.564647975769564,24.708165058288056,4.856482917481507
2015-08-14,26.05917739868164,26.13783100680857,25.620963214460115,25.690627593869674,171718000,26.98948163986206,27.791890983581542,40.586504737961704,29.30232175291295,24.67664152681117,4.625680226101778
2015-08-17,26.32884407043457,26.438959100707535,25.955798865502036,26.077150858148052,163538800,26.828635025024415,27.742854385375978,43.685207049013925,28.83515009039416,24.82211995965467,4.013030130739487
2015-08-18,26.180524826049805,26.39176737758443,26.07040979397144,26.164794107181464,138242800,26.67513790130615,27.6946545791626,42.3761131883124,28.361202043494952,24.98907375911735,3.3721282843776024
2015-08-19,25.84568214416504,26.185016439776035,25.771522312202517,26.090632134288988,193146000,26.566755485534667,27.641458053588867,39.49842238883083,28.171521139884273,24.96198983118506,3.209531308699212
2015-08-20,25.315336227416992,25.69736901700774,25.08611518204649,25.636693866480293,274006400,26.43252649307251,27.57112232208252,35.39820105394824,27.98353367927024,24.881519306874775,3.102014372395466
2015-08-21,23.76698112487793,25.146796240733956,23.74226117047983,24.81644931788693,513102000,26.228262519836427,27.4711169052124,26.68782725622104,28.0328748465151,24.423650193157755,3.6092246533573444
2015-08-24,23.173704147338867,24.45014560508796,20.6747548949793,21.319717974691265,648825200,26.013685989379884,27.365599517822265,24.227793461946234,28.166009990841605,23.861361987918162,4.304648002923443
2015-08-25,23.313032150268555,24.96926036037767,23.259098488910645,24.96926036037767,414406400,25.799252700805663,27.26398727416992,25.95400893651305,28.123671320276493,23.474834081334834,4.64883723894166
2015-08-26,24.650150299072266,24.69509473086913,23.60742370779942,24.065862398591992,387098400,25.65603733062744,27.186074867248536,40.06563432829544,27.891340660333313,23.42073400092157,4.470606659411743
2015-08-27,25.376007080078125,25.447919182922238,24.72430268363598,25.220947626316622,338464400,25.55605020523071,27.124021911621092,46.07379060900901,27.649084512980604,23.46301589748082,4.186068615499785
2015-08-28,25.459156036376953,25.463649792683043,25.06588635058288,25.20746282024163,212657600,25.47218942642212,27.061036949157714,46.73253642874664,27.435619241423034,23.508759611421205,3.926859630001829
2015-08-31,25.340057373046875,25.73782090298381,25.169265448863946,25.176006942071666,224917200,25.41436424255371,27.001396980285644,45.86823588873796,27.321012076311774,23.507716408795645,3.8132956675161296
2015-09-01,24.207439422607422,25.14229693113925,24.12653807774639,24.75352264315936,307383600,25.34241352081299,26.914585609436035,38.56380271851438,27.316029168013024,23.368797873612955,3.947231294400069
2015-09-02,25.245670318603516,25.245670318603516,24.524301427279433,24.771500931846628,247555200,25.313873386383058,26.85113395690918,46.90989626677933,27.275715871366838,23.352030901399278,3.92368496996756
2015-09-03,24.802955627441406,25.34454322528703,24.7287957962469,25.27937262040576,212935600,25.26038875579834,26.77399574279785,44.15530909926398,27.21669778995394,23.304079721642736,3.912618068311204
2015-09-04,24.555761337280273,24.82093756828598,24.3849711450881,24.488344697579144,199985200,25.190162181854248,26.694642906188964,42.64938191384922,27.141762748417467,23.23856161529103,3.903201133126437
2015-09-08,25.238933563232422,25.295114967630692,24.7917300642879,25.113087766026823,219374400,25.106901741027833,26.63230926513672,47.93442092636344,26.89406308605201,23.319740396003656,3.574322690048355
2015-09-09,24.753517150878906,25.623203843389863,24.668120353295503,25.564776440802984,340043200,25.069372844696044,26.57020034790039,44.776989526141904,26.85311487349677,23.285630815895317,3.5674840576014546
2015-09-10,25.29735565185547,25.45691059012578,24.697338831630514,24.780486189668327,251571200,25.03937187194824,26.514941215515137,48.842680767489504,26.78620130686891,23.29254243702757,3.49365886984134
2015-09-11,25.665908813476562,25.665908813476562,25.11533181697058,25.122073310185897,199662000,25.02880973815918,26.46181827545166,51.45127778826075,26.757711589164206,23.299907887154152,3.457803702010054
2015-09-14,25.913101196289062,26.26816795724045,25.811975390160278,26.198503589219275,233453600,25.021505928039552,26.41435489654541,53.17587818903268,26.73409198463751,23.308919871441596,3.425172113195913
2015-09-15,26.131092071533203,26.187273470625602,25.71310232512414,26.052438455707893,173364800,25.01161832809448,26.373220100402833,54.70400160283209,26.695948943198744,23.32728771299022,3.3686612302085237
2015-09-16,26.16030502319336,26.189518730732296,25.942320940999544,26.12434810820383,148694000,25.01060733795166,26.334056663513184,54.91634059784933,26.692152245790943,23.32906243011238,3.3630898156785634
2015-09-17,25.60073471069336,26.178279316129398,25.555790285682896,25.991758409268044,256450400,24.998359966278077,26.297661514282225,50.07409372444489,26.65883380270126,23.337886129854894,3.3209476728463656
2015-09-18,25.4951171875,25.686135308277102,25.14005206268317,25.21645793937788,297141200,25.007349014282227,26.270339584350587,49.1924167608517,26.67651314846794,23.338184880096513,3.338328268371427
2015-09-21,25.8906307220459,25.926587633449145,25.54230714405641,25.544553165129184,200888000,25.113531494140624,26.236565628051757,52.560961561649066,26.722675628634907,23.50438735964634,3.218288268988566
2015-09-22,25.4838809967041,25.65916667396787,25.286121389928482,25.479385524993692,201384800,25.229040336608886,26.184007835388183,48.96550049522254,26.574707977058686,23.883372696159086,2.691335280899601
2015-09-23,25.690628051757812,25.780518626013613,25.461408716199617,25.53556685402956,143026800,25.34792013168335,26.135808792114258,50.80748945613959,26.37878721602381,24.31705304734289,2.061734168680921
2015-09-24,25.843441009521484,25.955803796519405,25.252413367139653,25.450171255028767,200878000,25.40758466720581,26.085252075195314,52.18129881970732,26.40767424249116,24.40749509192046,2.000179150570702
2015-09-25,25.778268814086914,26.223226177832004,25.62320762884666,26.167044787761764,224607600,25.42769775390625,26.025830497741698,51.52046221958041,26.4405367994194,24.4148587083931,2.0256780910263004
2015-09-28,25.268142700195312,25.74680752927548,25.268142700195312,25.585004850566698,208436000,25.418147087097168,25.951239852905275,46.55101330225247,26.43321935521197,24.403074818982365,2.0301445362296064
2015-09-29,24.508569717407227,25.50859951637357,24.23889972359608,25.355786062675254,293461600,25.376572704315187,25.850495719909667,40.31543836695043,26.466391308433895,24.28675410019648,2.1796372082374162
2015-09-30,24.7872257232666,25.065884890041065,24.43440672286452,24.75801030816015,265892000,25.405562019348146,25.7612308883667,43.31527097026543,26.395730951941868,24.415393086754424,1.980337865187444
2015-10-01,24.625431060791016,24.6344202903149,24.115303001061907,24.510820527511754,255716400,25.37455005645752,25.693472900390624,41.99544206479942,26.420109877324276,24.328990235590762,2.0911196417335134
2015-10-02,24.805208206176758,24.946786414891452,24.16923613568208,24.272609693834994,232079200,25.374662685394288,25.629578742980957,44.035960975120226,26.41997664708694,24.329348723701635,2.0906279233853056
2015-10-05,24.895095825195312,25.027684789490863,24.51081534552357,24.69284248996812,208258800,25.39162940979004,25.570435447692873,45.076331688879904,26.393331356805383,24.389927462774693,2.00340389403069
2015-10-06,25.014204025268555,25.110836094269658,24.668126422672046,24.861390560674252,192787200,25.380392932891844,25.521414833068846,46.495697190559255,26.393669073372337,24.367116792411352,2.026552280960985
2015-10-07,24.895095825195312,25.117573636685297,24.587222923062672,25.1108321445977,187062400,25.387471866607665,25.467282791137695,45.23674076126487,26.38498682839505,24.38995690482028,1.9950299235747693
2015-10-08,24.607450485229492,24.762511680769144,24.31755428746931,24.762511680769144,247918400,25.352976608276368,25.40914264678955,42.260724895416736,26.406702802431894,24.29925041412084,2.107452388311053
2015-10-09,25.196231842041016,25.232187042142122,24.605202488226055,24.719813010430943,211064400,25.32949275970459,25.365552291870117,49.573528443735505,26.37517980610646,24.28380571330272,2.09137409280374
2015-10-12,25.079374313354492,25.337809072519242,25.043419112207804,25.333315315320945,121868800,25.28780641555786,25.32441234588623,48.2669081757182,26.303140094625874,24.272472736489846,2.0306673581360286
2015-10-13,25.122068405151367,25.270386370489963,24.872622917767544,24.904084356309667,132197200,25.23735523223877,25.296922492980958,48.7978942687174,26.177562055422133,24.297148409055406,1.8804136463667263
2015-10-14,24.767005920410156,25.061395881021138,24.620933950775356,25.00970995784766,177849600,25.16769027709961,25.279333534240724,44.68976176222336,26.027024017950797,24.30835653624842,1.7186674817023757
2015-10-15,25.137794494628906,25.191728134407825,24.82991994329023,24.92879971165116,150694000,25.144543266296388,25.265759963989257,49.47351416704902,25.980596253252,24.308490279340777,1.672105973911222
2015-10-16,24.953529357910156,25.16926571544296,24.838918828604545,25.119825812035828,156930400,25.117463874816895,25.247377586364745,47.28481355427356,25.94133781603581,24.293589933597982,1.6477478824378267
